F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-int[],F3-Integer,F3-Long,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,category
6887,2813,24,4,0.22,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0862068965517241,0.1465201652531058,-0.8275862068965517,0.1465201652531058,-1.0,7546,0,68,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
8134,3429,3,158,0.9344262295081968,0.7934782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7546,1113,18,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,open
703,126,3,158,0.5675675675675675,0.4951456310679611,0.1379310344827586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,115,1113,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
3383,1877,43,158,0.3690016547159404,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7547,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.9991726420297848,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7546,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.8593491450634307,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7546,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.8496966354109211,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.0667402095973524,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7547,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.8767236624379482,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0114942528735632,0.1290974944245563,-0.9770114942528736,0.1290974944245563,-1.0,7547,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
3383,1877,43,158,0.1130722559293987,0.4779244424214838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.1203545664436542,-1.0,0.1203545664436542,-1.0,7547,1113,943,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,open
8134,3429,8,158,0.5590551181102362,0.4895104895104895,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,1113,17,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,open
8134,3429,12,158,0.7629310344827587,0.680327868852459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3201970443349753,0.1465201652531058,-0.3596059113300492,0.1465201652531058,-1.0,7547,1113,22,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,open
8134,3429,12,158,0.3577586206896552,0.680327868852459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7547,1113,22,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,open
8134,3429,12,158,0.3620689655172414,0.680327868852459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7547,1113,22,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,open
8134,3429,7,158,0.5220883534136547,0.4206896551724138,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,7547,1113,13,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,open
905,245,119,158,0.7741596638655462,0.5528068506184586,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,1911,1113,154,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,open
905,245,119,158,0.7389705882352942,0.5528068506184586,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,2822,1113,154,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,open
905,245,119,158,0.7169117647058824,0.5528068506184586,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,1113,154,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
905,245,119,158,0.2925420168067227,0.5528068506184586,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,1113,154,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
744,175,54,158,0.9966159052453468,0.5288888888888889,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,167,BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,2,0.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,1113,128,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,open
739,173,11,158,0.167728237791932,0.5089605734767025,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1290974944245563,-0.9130434782608696,0.1290974944245563,-1.0,7546,1113,105,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,open
961,263,11,158,0.8709677419354839,0.3265306122448979,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,SA_FIELD_DOUBLE_ASSIGNMENT,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,1113,14,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,open
4660,2331,6,158,0.975736568457539,0.3937677053824363,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,DM_STRING_TOSTRING,3,-1.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-0.3333333333333333,7547,1113,65,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,open
4660,2331,6,158,0.5164644714038128,0.3937677053824363,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UC_USELESS_CONDITION,3,1.0,0.0454545454545454,0.1290974944245563,-0.9090909090909092,0.1290974944245563,-0.3333333333333333,0,1113,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
5183,2430,10,158,0.7022375215146299,0.6111975116640747,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0185185185185185,0.1290974944245563,-0.9629629629629628,0.1290974944245563,-1.0,3345,1113,124,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,open
5183,2430,10,158,0.5473321858864028,0.6111975116640747,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UC_USELESS_CONDITION,3,-1.0,0.0454545454545454,0.1290974944245563,-0.9090909090909092,0.1290974944245563,-1.0,7547,1113,124,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,open
3012,1582,3,158,0.8344827586206897,0.3736263736263736,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3201970443349753,0.1465201652531058,-0.3596059113300492,0.1465201652531058,-1.0,2424,1113,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
8134,3429,3,158,0.4081632653061224,0.4145299145299145,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,open
8134,3429,6,158,0.7368421052631579,0.2631578947368421,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.1197055785123966,-1.0,0.1197055785123966,-1.0,7547,1113,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,open
8134,3429,6,158,0.8771929824561403,0.2631578947368421,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.1197055785123966,-1.0,0.1197055785123966,-1.0,7547,1113,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,open
3107,1659,12,158,0.444776119402985,0.6494252873563219,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0185185185185185,0.1290974944245563,-0.9629629629629628,0.1290974944245563,-1.0,7547,1113,36,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,open
3107,1659,12,158,0.3880597014925373,0.6494252873563219,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0185185185185185,0.1290974944245563,-0.9629629629629628,0.1290974944245563,-1.0,7547,1113,36,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,open
8134,3429,5,158,0.5307692307692308,0.2692307692307692,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7546,1113,13,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,open
8134,3429,15,158,0.1693548387096774,0.2076023391812865,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7547,1113,60,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,open
2004,960,13,158,0.42,0.3138686131386861,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7547,1113,60,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,open
4675,2339,23,158,0.9576868829337094,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2172073342736248,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7546,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.1212976022566995,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2538787023977433,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2440056417489421,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2411847672778561,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2425952045133991,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.2468265162200282,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,6743,1113,18,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,open
4675,2339,23,158,0.6953455571227081,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,CORRECTNESS,UWF_UNWRITTEN_FIELD,3,0.0,0.0,0.1203545664436542,-1.0,0.1203545664436542,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
4675,2339,23,158,0.4428772919605077,0.1820040899795501,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,1113,18,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
5409,2473,8,158,0.9876543209876544,0.73,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7547,1113,25,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
5409,2473,8,158,0.3703703703703703,0.73,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,7547,1113,25,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,open
3012,1582,3,158,0.7735849056603774,0.6938775510204082,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,2424,1113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
2889,1482,4,158,0.7558441558441559,0.6080402010050251,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7547,1113,16,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,open
8134,3429,13,158,0.795,0.6492890995260664,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1379310344827586,0.1290974944245563,-0.7241379310344828,0.1290974944245563,-1.0,7547,1113,21,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,open
617,36,8,158,0.5245901639344263,0.5985401459854015,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3201970443349753,0.1465201652531058,-0.3596059113300492,0.1465201652531058,-1.0,7547,1113,16,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,open
4429,2241,4,158,0.2088353413654618,0.4557823129251701,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.1465201652531058,-1.0,0.1465201652531058,-1.0,3841,1113,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,open
4429,2241,4,158,0.5662650602409639,0.4557823129251701,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,3068,1113,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,open
8134,3429,22,158,0.9724550898203592,0.6241900647948164,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,1.0,0.0862068965517241,0.1465201652531058,-0.8275862068965517,0.1465201652531058,0.0,7546,1113,90,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,close
8134,3429,22,158,0.3616766467065868,0.6241900647948164,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,CORRECTNESS,UWF_UNWRITTEN_FIELD,3,0.0,0.0,0.1203545664436542,-1.0,0.1203545664436542,0.0,7547,1113,90,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,open
781,196,16,158,0.3746753246753246,0.2915057915057915,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,-1.0,0.05,0.1203545664436542,-0.9,0.1203545664436542,-1.0,7547,1113,158,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,open
781,196,16,158,0.9727272727272728,0.2915057915057915,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-1.0,7547,1113,158,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,open
781,196,16,158,0.1883116883116883,0.2915057915057915,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,7546,1113,158,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,open
781,196,16,158,0.2181818181818181,0.2915057915057915,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0178571428571428,0.1290974944245563,-0.9642857142857144,0.1290974944245563,-1.0,6743,1113,158,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,open
713,138,12,158,0.505420054200542,0.417607223476298,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,BC_VACUOUS_INSTANCEOF,2,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,405,1113,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,open
713,138,12,158,0.9769647696476964,0.417607223476298,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7546,1113,14,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,open
713,138,12,158,0.3089430894308943,0.417607223476298,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0185185185185185,0.1290974944245563,-0.9629629629629628,0.1290974944245563,-1.0,7547,1113,14,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,open
8134,3429,21,158,0.3240152477763659,0.2473118279569892,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,0.0,7547,1113,62,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,open
8134,3429,21,158,0.4663278271918678,0.2473118279569892,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.3201970443349753,0.1465201652531058,-0.3596059113300492,0.1465201652531058,0.0,7546,1113,62,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,close
4658,2331,11,158,0.9407407407407408,0.1966101694915254,0.65625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-1.0,7546,1113,11,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,open
