F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,category
8379,540,16,109,0.825136612021858,0.786096256684492,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,MALICIOUS_CODE,EI_EXPOSE_REP,2,1.0,0.2903225806451613,0.2029672519873536,-0.3548387096774194,0.2029672519873536,1.0,3755,24,103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
6247,234,60,36,0.6773504273504274,0.2069486404833836,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,0.7894736842105263,6961,55,1736,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,open
6247,234,60,36,0.6538461538461539,0.2069486404833836,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,58,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,1.0,0.2857142857142857,0.3534370427663847,-0.2857142857142857,0.3534370427663847,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2713675213675213,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_FINAL_PKGPROTECT,2,0.0,0.6666666666666666,0.2029672519873536,0.3333333333333333,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2702991452991453,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,0.1538461538461538,0.2029672519873536,-0.3076923076923077,0.2029672519873536,0.7894736842105263,11805,55,1736,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.22008547008547,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2211538461538461,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2222222222222222,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2286324786324786,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,13601,55,1736,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2606837606837607,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2532051282051282,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2457264957264957,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2307692307692307,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.2382478632478632,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.219017094017094,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.9294871794871796,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,1.0,0.25,0.6054958125471315,-0.25,0.6054958125471315,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.7489316239316239,0.2069486404833836,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.9764957264957264,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
6247,234,60,36,0.9626068376068376,0.2069486404833836,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2580645161290322,0.2029672519873536,-0.3548387096774194,0.2029672519873536,0.7894736842105263,14074,55,1736,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,close
17531,1594,6,36,0.6880952380952381,0.2027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,DLS_DEAD_LOCAL_STORE,1,0.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,0.6,2118,55,872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
17531,1594,6,36,0.3833333333333333,0.2027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.2619047619047619,0.6054958125471315,-0.2619047619047619,0.6054958125471315,0.6,12907,55,872,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,close
17531,1594,6,36,0.2833333333333333,0.2027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.2619047619047619,0.6054958125471315,-0.2619047619047619,0.6054958125471315,0.6,12907,55,872,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,close
17531,1594,6,36,0.7309523809523809,0.2027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,0.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,0.6,12907,55,872,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,close
17531,1594,6,36,0.1666666666666666,0.2027027027027027,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,58,CORRECTNESS,NP_NULL_PARAM_DEREF,2,1.0,0.1666666666666666,0.4278291503174128,-0.25,0.4278291503174128,0.6,12907,55,872,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,close
4631,0,10,36,0.913978494623656,0.2076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.217391304347826,0.3534370427663847,-0.391304347826087,0.3534370427663847,-1.0,418,55,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
4631,0,10,36,0.4516129032258064,0.2076923076923077,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.5714285714285714,0.3433321900188647,0.1428571428571428,0.3433321900188647,-1.0,21238,55,88,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,open
4631,0,10,36,0.510752688172043,0.2076923076923077,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.5714285714285714,0.3433321900188647,0.1428571428571428,0.3433321900188647,-1.0,7,55,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
4631,0,10,36,0.2741935483870967,0.2076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2580645161290322,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-1.0,7,55,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
4631,0,10,36,0.935483870967742,0.2076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,418,55,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
4631,0,10,36,0.5161290322580645,0.2076923076923077,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.25,0.6054958125471315,-0.25,0.6054958125471315,-1.0,7,55,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
13146,1014,14,36,0.3535791757049891,0.1238670694864048,0.0833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,1.0,8808,55,363,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,close
13146,1014,14,36,0.420824295010846,0.1238670694864048,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.5714285714285714,0.6054958125471315,0.2,0.6054958125471315,1.0,8808,55,363,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,close
13146,1014,14,36,0.420824295010846,0.1238670694864048,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,3,1.0,0.5833333333333334,0.6054958125471315,0.25,0.6054958125471315,1.0,8808,55,363,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,close
13146,1014,14,36,0.4013015184381778,0.1238670694864048,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,1.0,0.25,0.6054958125471315,-0.25,0.6054958125471315,1.0,8808,55,363,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,close
6577,278,105,36,0.3341254752851711,0.1895765472312703,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.3046577946768061,0.1895765472312703,0.6373626373626374,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,58,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,2,1.0,0.5714285714285714,0.3433321900188647,0.1428571428571428,0.3433321900188647,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.2224334600760456,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,2,1.0,0.5714285714285714,0.3433321900188647,0.1428571428571428,0.3433321900188647,-0.1428571428571428,13552,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.060361216730038,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,-0.1428571428571428,2327,55,3165,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,open
6577,278,105,36,0.2623574144486692,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.0703422053231939,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,-0.1428571428571428,6883,55,3165,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,open
6577,278,105,36,0.18393536121673,0.1895765472312703,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,58,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.7272727272727273,0.4278291503174128,0.4545454545454545,0.4278291503174128,-0.1428571428571428,13524,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.0879277566539924,0.1895765472312703,0.6278735632183908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.7105263157894737,0.1870202347194378,0.4868421052631579,0.1870202347194378,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,open
6577,278,105,36,0.0746197718631178,0.1895765472312703,0.5947368421052632,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,58,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.7105263157894737,0.1870202347194378,0.4868421052631579,0.1870202347194378,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,open
6577,278,105,36,0.8122623574144486,0.1895765472312703,0.2352941176470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-0.1428571428571428,11310,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.6701520912547528,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.3652173913043478,0.6054958125471315,-0.1043478260869565,0.6054958125471315,-0.1428571428571428,12336,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.6634980988593155,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.3652173913043478,0.6054958125471315,-0.1043478260869565,0.6054958125471315,-0.1428571428571428,12336,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
6577,278,105,36,0.6915399239543726,0.1895765472312703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,58,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.2784810126582278,0.1870202347194378,-0.2531645569620253,0.1870202347194378,-0.1428571428571428,13606,55,3165,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,close
14026,1074,30,10,0.3965014577259475,0.1419172932330827,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,1.0,9402,0,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
14026,1074,30,10,0.5725218658892128,0.1419172932330827,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.15625,0.1870202347194378,-0.5,0.1870202347194378,1.0,9402,0,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
19865,1985,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,1.0,0.9477124183006536,0.6054958125471315,0.9019607843137256,0.6054958125471315,144.0,16302,883,1461,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,close
12527,967,8,10,0.5227272727272727,0.3508771929824561,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.2903225806451613,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-1.0,16326,0,99,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,open
12527,967,8,10,0.5454545454545454,0.3508771929824561,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.2903225806451613,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-1.0,19344,0,99,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,open
12527,967,8,10,0.4659090909090909,0.3508771929824561,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1648351648351648,0.2029672519873536,-0.5934065934065934,0.2029672519873536,-1.0,16326,0,99,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,open
12527,967,8,10,0.4886363636363636,0.3508771929824561,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1648351648351648,0.2029672519873536,-0.5934065934065934,0.2029672519873536,-1.0,19344,0,99,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,open
5383,106,6,4,0.4697986577181208,0.2432432432432432,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.2619047619047619,0.6054958125471315,-0.2619047619047619,0.6054958125471315,-0.3333333333333333,2881,0,226,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,close
7505,407,1,20,0.7640449438202247,0.5185185185185185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
5383,106,1,20,0.4166666666666667,0.4302325581395348,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
5383,106,1,20,0.3863636363636363,0.4302325581395348,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.15625,0.1870202347194378,-0.5,0.1870202347194378,-1.0,2881,3,106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
7505,407,2,20,0.5730337078651685,0.5957446808510638,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
5383,106,1,20,0.53,0.7547169811320755,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
7505,407,2,20,0.7272727272727273,1.0526315789473684,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3471074380165289,0.1870202347194378,-0.1735537190082644,0.1870202347194378,1.0,2881,3,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,close
7505,407,2,20,0.9502762430939228,0.3821138211382114,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.6875,0.6054958125471315,0.40625,0.6054958125471315,-1.0,2881,3,321,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
5383,106,1,20,0.2424242424242424,0.4302325581395348,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1648351648351648,0.2029672519873536,-0.5934065934065934,0.2029672519873536,-1.0,2881,3,106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
5383,106,1,20,0.5757575757575758,0.4302325581395348,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
7505,407,1,20,0.5393258426966292,0.5185185185185185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.05,0.1870202347194378,-0.8,0.1870202347194378,-1.0,2881,3,134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,open
