F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-double[],F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F15-NA,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,category
2562,1663,50,114,0.4575389948006932,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4558058925476603,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4904679376083189,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4887348353552859,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.5069324090121318,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.5051993067590987,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4246100519930676,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4228769497400346,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4081455805892547,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4064124783362218,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.3916811091854419,0.0761099365750528,0.72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.389948006932409,0.0761099365750528,0.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4410745233968804,0.0761099365750528,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.4393414211438475,0.0761099365750528,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.8279896013864818,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,1,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.8522530329289428,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,1,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.975736568457539,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1610,131,1064,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.9714038128249568,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1610,131,1064,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.9679376083188908,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.9315424610051992,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.9332755632582322,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.9324090121317158,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.1005199306759098,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.0398613518197573,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.1161178509532062,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,50,114,0.108318890814558,0.0761099365750528,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,1064,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2385,1563,35,114,0.9968520461699896,2.3150183150183152,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,131,1018,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,open
2562,1663,7,114,0.8857142857142857,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.8785714285714286,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.9,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.8928571428571429,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.9642857142857144,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.8,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.7214285714285714,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.7142857142857143,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.7357142857142858,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,7,114,0.7285714285714285,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,1786,131,126,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
1459,648,44,114,0.7147887323943662,0.1133786848072562,0.6153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.7394366197183099,0.1133786848072562,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.7640845070422535,0.1133786848072562,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.7852112676056338,0.1133786848072562,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.4788732394366197,0.1133786848072562,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.4982394366197183,0.1133786848072562,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.3450704225352112,0.1133786848072562,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.3591549295774648,0.1133786848072562,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.75,1609,131,1047,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,open
1459,648,44,114,0.0686619718309859,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.9366197183098592,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,close
1459,648,44,114,0.0897887323943662,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.9383802816901408,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,close
1459,648,44,114,0.8961267605633803,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.9066901408450704,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.9014084507042254,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
1459,648,44,114,0.2165492957746478,0.1133786848072562,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-0.75,1786,131,1047,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,open
2562,1663,10,114,0.8939393939393939,0.2391304347826087,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,close
2562,1663,10,114,0.9696969696969696,0.2391304347826087,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,close
2562,1663,10,114,0.8181818181818182,0.2391304347826087,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,close
2562,1663,10,114,0.8931297709923665,0.2417582417582417,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,10,114,0.9694656488549618,0.2417582417582417,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,10,114,0.816793893129771,0.2417582417582417,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,1786,131,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
946,135,10,114,0.7361963190184049,0.3592233009708738,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.7975460122699386,0.3592233009708738,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.6748466257668712,0.3592233009708738,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.5521472392638037,0.3592233009708738,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.5337423312883436,0.3592233009708738,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.5276073619631901,0.3592233009708738,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
946,135,10,114,0.5398773006134969,0.3592233009708738,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0833333333333333,0.1441745102569434,-0.8333333333333334,0.1441745102569434,-1.0,170,131,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
