F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,category
2562,1117,148,120,0.5535133376707873,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5873454782042941,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5977553675992192,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.574658425504229,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.6081652569941445,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5704294079375407,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.6185751463890696,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.5788874430709173,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.6289850357839948,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5831164606376057,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.6393949251789199,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.561971372804164,0.0721649484536082,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.6498048145738452,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5577423552374756,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.6602147039687704,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.6810344827586207,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.5662003903708523,0.0721649484536082,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.6706245933636955,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.4590110605074821,0.0721649484536082,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.4681197137280416,0.0721649484536082,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.5136629798308393,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5045543266102798,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5227716330513988,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.5318802862719584,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.4863370201691607,0.0721649484536082,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.4772283669486011,0.0721649484536082,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.4954456733897202,0.0721649484536082,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.961288223812622,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9420949902407288,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,0.3333333333333333,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.9990240728692258,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.980156148340924,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1123,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.9134677944046844,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.947950553025374,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,0.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.9541314248536108,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,132,1801,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
2562,1117,148,120,0.9287573194534808,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9349381912817176,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-0.3333333333333333,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9970722186076773,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9915419648666232,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9671437865972674,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.9733246584255042,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.9160702667534156,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0384615384615384,0.6899001772206611,-0.9230769230769232,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.9515289525048796,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,0.0,0.0384615384615384,0.6899001772206611,-0.9230769230769232,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.9323357189329864,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0384615384615384,0.6899001772206611,-0.9230769230769232,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.988939492517892,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0384615384615384,0.6899001772206611,-0.9230769230769232,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.0855562784645413,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,EQ_UNUSUAL,2,1.0,1.0,0.6899001772206611,1.0,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.0806766428106701,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,343,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6304347826086957,0.2558385927730618,0.2608695652173913,0.2558385927730618,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2078,668,40,120,0.5036968576709797,1.8383561643835615,0.0285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,343,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,1,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.6608133086876156,1.8383561643835615,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,521,1801,319,0,0,0,0,0,0,1,0,0,0,1,1,0,0,open
2078,668,40,120,0.6589648798521257,1.8383561643835615,0.1176470588235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,521,1801,319,0,0,0,0,0,0,1,0,0,0,1,1,0,0,open
2078,668,40,120,0.0600739371534195,1.8383561643835615,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.3068391866913124,1.8383561643835615,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.22181146025878,1.8383561643835615,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.3405730129390018,1.8383561643835615,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.5415896487985212,1.8383561643835615,0.2678571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.6076709796672828,1.8383561643835615,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,1228,1801,319,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2078,668,40,120,0.6423290203327172,1.8383561643835615,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,343,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-1.0,994,1801,319,0,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2532,1109,71,120,0.5523373983739838,0.0539523212045169,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,1.0,0.6666666666666666,0.2558385927730618,0.6666666666666666,0.2558385927730618,-0.3333333333333333,1228,1801,565,0,1,0,0,0,0,1,1,0,0,1,1,0,1,close
2532,1109,71,120,0.610645325203252,0.0539523212045169,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,1.0,0.6666666666666666,0.2558385927730618,0.6666666666666666,0.2558385927730618,-0.3333333333333333,1228,1801,565,0,1,0,0,0,0,1,1,0,0,1,1,0,1,close
2532,1109,71,120,0.3712737127371273,0.0539523212045169,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,PERFORMANCE,DM_STRING_CTOR,2,-1.0,0.3333333333333333,0.2558385927730618,-0.3333333333333333,0.2558385927730618,-0.3333333333333333,259,1801,565,0,0,0,0,0,0,1,0,0,0,0,0,0,1,open
2532,1109,71,120,0.040650406504065,0.0539523212045169,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.1666666666666666,0.5625890587417208,-0.6666666666666666,0.5625890587417208,-0.3333333333333333,1228,1801,565,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2532,1109,71,120,0.0538617886178861,0.0539523212045169,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-0.3333333333333333,1228,1801,565,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
2532,1109,71,120,0.0528455284552845,0.0539523212045169,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,-1.0,0.0,0.5625890587417208,-1.0,0.5625890587417208,-0.3333333333333333,1228,1801,565,0,1,0,0,0,0,1,1,0,0,1,1,0,1,open
1468,110,8,120,0.4017857142857143,0.4925373134328358,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.1666666666666666,0.5625890587417208,-0.6666666666666666,0.5625890587417208,-1.0,1228,1801,177,0,1,0,0,0,0,0,1,0,0,1,1,0,1,open
1468,110,8,120,0.4017857142857143,0.4925373134328358,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0384615384615384,0.6899001772206611,-0.9230769230769232,0.6899001772206611,-1.0,1228,1801,177,0,1,0,0,0,0,0,1,0,0,1,1,0,1,open
2561,1117,16,120,0.7930174563591023,0.1069182389937107,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.2181818181818181,0.6899001772206611,-0.5636363636363636,0.6899001772206611,0.0,1228,1801,288,0,1,0,0,0,0,0,1,0,0,0,1,0,1,close
2561,1117,16,120,1.730673316708229,0.1069182389937107,0.4787037037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.6666666666666666,0.5625890587417208,0.3333333333333333,0.5625890587417208,0.0,1228,1801,288,0,1,0,0,0,0,0,1,0,0,0,1,0,1,open
