F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,category
2562,751,149,121,0.5873586844809866,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6952723535457348,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7171976704350805,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.5962658444672834,0.0770925110132158,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.7062350119904077,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.4833847207947927,0.0770925110132158,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.4929770469338814,0.0770925110132158,0.5909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.5409386776293251,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.5313463514902363,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.5505310037684138,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.5121616992120589,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.5217540253511477,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.9921205892428914,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.9619732785200412,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,916,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.9982870846180198,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9780746831106544,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.9845837615621787,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-0.3333333333333333,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9647139431312092,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-0.3857142857142857,916,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.9818430969510106,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.0900993490921548,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,EQ_UNUSUAL,2,-1.0,0.0,0.7125879389300751,-1.0,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.0849606029462144,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2078,302,40,121,0.5036968576709797,1.8383561643835615,0.0285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,1,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.6608133086876156,1.8383561643835615,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,314,370,319,0,0,1,0,0,0,0,0,1,1,0,open
2078,302,40,121,0.6589648798521257,1.8383561643835615,0.1176470588235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,314,370,319,0,0,1,0,0,0,0,0,1,1,0,open
2078,302,40,121,0.0600739371534195,1.8383561643835615,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.3068391866913124,1.8383561643835615,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.22181146025878,1.8383561643835615,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.3405730129390018,1.8383561643835615,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.5415896487985212,1.8383561643835615,0.2678571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.6076709796672828,1.8383561643835615,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,319,0,1,1,1,0,0,0,0,1,1,1,open
2078,302,40,121,0.6423290203327172,1.8383561643835615,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.25,0.5552680871869015,-0.5,0.5552680871869015,-1.0,787,370,319,0,0,1,1,0,0,0,0,1,1,1,open
2532,743,71,121,0.5545918367346939,0.0542244640605296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,1.0,0.6666666666666666,0.2647564154640469,0.6666666666666666,0.2647564154640469,0.3333333333333333,1021,370,1429,0,1,1,1,0,0,0,0,1,1,1,close
2532,743,71,121,0.6131377551020408,0.0542244640605296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,1.0,0.6666666666666666,0.2647564154640469,0.6666666666666666,0.2647564154640469,0.3333333333333333,1021,370,1429,0,1,1,1,0,0,0,0,1,1,1,close
2532,743,71,121,0.3727891156462585,0.0542244640605296,0.303030303030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_STRING_CTOR,2,1.0,0.5,0.2647564154640469,0.0,0.2647564154640469,0.3333333333333333,1021,370,1429,0,1,1,1,0,0,0,0,1,1,1,close
2532,743,71,121,0.0408163265306122,0.0542244640605296,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,0.3333333333333333,52,370,1429,0,0,0,0,0,0,0,0,0,0,1,open
2532,743,71,121,0.0540816326530612,0.0542244640605296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,0.0,0.25,0.5552680871869015,-0.5,0.5552680871869015,0.3333333333333333,1021,370,1429,0,1,1,1,0,0,0,0,1,1,1,close
2532,743,71,121,0.0530612244897959,0.0542244640605296,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,0.0,0.25,0.5552680871869015,-0.5,0.5552680871869015,0.3333333333333333,1021,370,1429,0,1,1,1,0,0,0,0,1,1,1,open
2164,342,8,121,0.4368932038834951,0.559322033898305,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,1.0,623,370,85,0,0,0,1,0,0,0,0,1,0,0,close
2164,342,8,121,0.4368932038834951,0.559322033898305,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,1.0,623,370,85,0,0,0,1,0,0,0,0,1,0,0,close
2561,751,17,121,0.8302872062663186,0.1133333333333333,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,0.0,915,370,617,0,0,0,1,0,0,0,0,0,0,1,open
2561,751,17,121,1.8120104438642295,0.1133333333333333,0.6225490196078431,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.8333333333333334,0.5552680871869015,0.6666666666666666,0.5552680871869015,0.0,1021,370,617,0,1,0,1,0,0,0,0,0,0,1,close
2562,751,10,121,0.1911764705882352,0.1805555555555555,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-1.0,1021,370,347,0,1,0,1,0,0,0,0,0,0,1,open
2562,751,7,121,0.7376543209876543,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-1.0,1021,370,116,0,1,1,1,0,0,0,0,0,0,0,open
2562,751,7,121,0.6635802469135802,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-1.0,1021,370,116,0,1,1,1,0,0,0,0,0,0,0,open
2562,751,7,121,0.7006172839506173,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-1.0,1021,370,116,0,1,1,1,0,0,0,0,0,0,0,open
2562,751,23,121,0.1050420168067226,0.0709459459459459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.2198879551820728,0.0709459459459459,0.40625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.1512605042016806,0.0709459459459459,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.407563025210084,0.0709459459459459,0.1904761904761904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.4425770308123249,0.0709459459459459,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.5350140056022409,0.0709459459459459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.4901960784313725,0.0709459459459459,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.1204481792717086,0.0709459459459459,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.2240896358543417,0.0709459459459459,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,RC_REF_COMPARISON,3,-1.0,0.0,0.2950820030805853,-1.0,0.2950820030805853,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.1778711484593837,0.0709459459459459,0.3194444444444444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,344,CORRECTNESS,RC_REF_COMPARISON,3,-1.0,0.0,0.2950820030805853,-1.0,0.2950820030805853,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,23,121,0.6316526610644257,0.0709459459459459,0.4125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,UC_USELESS_CONDITION,1,-1.0,0.5,0.7125879389300751,0.0,0.7125879389300751,-1.0,1021,370,686,0,1,1,1,0,0,0,0,0,0,1,open
1572,52,40,121,0.6378854625550661,1.1653061224489796,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,-0.6,1021,370,1016,0,1,1,1,1,0,0,0,1,1,1,open
1572,52,40,121,0.8687224669603524,1.1653061224489796,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,-0.6,1021,370,1016,0,1,1,1,1,0,0,0,1,1,1,open
1572,52,40,121,0.6819383259911894,1.1653061224489796,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,-0.6,1021,370,1016,0,1,1,1,1,0,0,0,1,1,1,open
1572,52,40,121,0.0766519823788546,1.1653061224489796,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.2647564154640469,1.0,0.2647564154640469,-0.6,1021,370,1016,0,1,1,1,1,0,0,0,1,1,1,close
2562,751,56,121,0.1896995708154506,0.115257958287596,0.8840579710144927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NEW_FOR_GETCLASS,2,1.0,0.6,0.2647564154640469,0.2,0.2647564154640469,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,close
2562,751,56,121,0.9888412017167382,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NEW_FOR_GETCLASS,2,-1.0,0.6,0.2647564154640469,0.2,0.2647564154640469,-0.5384615384615384,1020,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.1055793991416309,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NEW_FOR_GETCLASS,2,-1.0,0.6,0.2647564154640469,0.2,0.2647564154640469,-0.5384615384615384,366,370,934,0,0,1,0,0,0,1,0,0,0,1,open
2562,751,56,121,0.1502145922746781,0.115257958287596,0.9166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NEW_FOR_GETCLASS,2,1.0,0.6,0.2647564154640469,0.2,0.2647564154640469,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,close
2562,751,56,121,0.286695278969957,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NEW_FOR_GETCLASS,2,1.0,0.6,0.2647564154640469,0.2,0.2647564154640469,-0.5384615384615384,623,370,934,0,0,1,1,0,0,1,0,0,0,1,close
2562,751,56,121,0.0540772532188841,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.1630901287553648,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.969098712446352,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.063519313304721,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.0686695278969957,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
