F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
17995,3291,29,153,0.6493808049535603,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.3157894736842105,0.2127614114225195,-0.3684210526315789,0.2127614114225195,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,29,153,0.641640866873065,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.3157894736842105,0.2127614114225195,-0.3684210526315789,0.2127614114225195,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,29,153,0.4992260061919504,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,29,153,0.4976780185758513,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1526476686532771,-0.7090909090909091,0.1526476686532771,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,29,153,0.8057275541795665,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,29,153,0.4860681114551083,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,29,153,0.4845201238390093,0.3455928979074191,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1526476686532771,-0.7090909090909091,0.1526476686532771,-0.8,14641,29,2125,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17837,3177,84,153,0.6291208791208791,0.3438914027149321,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,1.0,14641,29,69,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17837,3177,84,153,0.0714285714285714,0.3438914027149321,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.8,0.3426181989319204,0.6,0.3426181989319204,1.0,5079,29,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,57,153,0.328698553948832,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3426028921023359,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3509454949944383,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.4176863181312569,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,1974,29,1792,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3848720800889877,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.4265850945494994,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.89265850945495,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.2424916573971079,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.7408231368186874,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3342602892102336,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3659621802002225,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.3987764182424916,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.4404894327030033,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,5648,29,1792,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.7775305895439377,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,2,0.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.7458286985539488,0.3157467532467532,0.601543583535109,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,3,0.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,57,153,0.9299221357063404,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,2,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.9327030033370411,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,2,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.9171301446051168,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.9121245828698554,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,57,153,0.9171301446051168,0.3157467532467532,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.9,14641,29,1792,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,1,153,0.2420382165605095,0.3106796116504854,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_NUMBER_CTOR,3,1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,1.0,14641,29,160,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,1,153,0.3630573248407643,0.3106796116504854,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,1.0,10997,29,160,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,7,153,0.6569767441860465,1.0416666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-1.0,9991,29,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17620,3084,4,153,0.3190743338008415,0.1252268602540834,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,0.5,0.000630165289256198,0.0,0.000630165289256198,1.0,14641,29,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17620,3084,4,153,0.3183730715287517,0.1252268602540834,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,1.0,1.0,0.6163151759730154,1.0,0.6163151759730154,1.0,14641,29,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
14786,1960,4,153,0.8555240793201133,0.2418032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.3333333333333333,14641,29,678,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,open
14786,1960,4,153,0.8229461756373938,0.2418032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.5714285714285714,0.2127614114225195,0.1428571428571428,0.2127614114225195,-0.3333333333333333,14641,29,678,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,open
14786,1960,4,153,0.9815864022662888,0.2418032786885245,0.1428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.5714285714285714,0.2127614114225195,0.1428571428571428,0.2127614114225195,-0.3333333333333333,12678,29,678,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,open
14786,1960,4,153,0.603399433427762,0.2418032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-0.3333333333333333,12678,29,678,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,close
14786,1960,4,153,0.5,0.2418032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.3333333333333333,14641,29,678,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,open
14786,1960,4,153,0.6359773371104815,0.2418032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,-0.3333333333333333,12678,29,678,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,close
17995,3291,10,153,0.9712793733681462,0.2758620689655172,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,14641,29,220,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,open
17995,3291,10,153,0.8929503916449086,0.2758620689655172,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-1.0,14641,29,220,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,open
17995,3291,4,153,0.3378839590443686,0.1345291479820627,0.4411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,0.0,0.4722222222222222,0.2127614114225195,-0.0555555555555555,0.2127614114225195,0.0,5322,29,165,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,4,153,0.4436860068259385,0.1345291479820627,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,REC_CATCH_EXCEPTION,3,0.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,0.0,14641,29,165,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
12574,1580,1,153,0.8709677419354839,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.5714285714285714,0.2127614114225195,0.1428571428571428,0.2127614114225195,-1.0,14641,29,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,4,153,0.8559878726629611,0.1873297002724795,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,82,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1489361702127659,0.3426181989319204,-0.7021276595744681,0.3426181989319204,-1.0,14641,29,451,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,open
17995,3291,7,16,0.5373134328358209,0.1632653061224489,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,4054,0,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,7,16,0.3582089552238806,0.1632653061224489,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,4054,0,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,7,16,0.8582089552238806,0.1632653061224489,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,4054,0,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,7,16,0.7313432835820896,0.1632653061224489,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,4054,0,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
9038,885,5,16,0.5767543859649122,0.2649572649572649,1.0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-1.0,5684,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
9038,885,5,16,0.5182748538011696,0.2649572649572649,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-1.0,5684,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
9038,885,5,16,0.5614035087719298,0.2649572649572649,0.54,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,5684,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,7,43,0.6618705035971223,0.2446808510638297,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1489361702127659,0.3426181989319204,-0.7021276595744681,0.3426181989319204,-1.0,9991,5,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,39,43,0.7872340425531915,0.2005494505494505,0.5171370967741935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.3157894736842105,0.2127614114225195,-0.3684210526315789,0.2127614114225195,-1.0,14641,5,81,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17994,3291,6,43,0.2045454545454545,0.1385542168674698,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,-0.3333333333333333,14027,5,88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,close
17994,3291,6,43,0.3681818181818181,0.1385542168674698,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1489361702127659,0.3426181989319204,-0.7021276595744681,0.3426181989319204,-0.3333333333333333,14483,5,88,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,open
17994,3291,6,43,0.9545454545454546,0.1385542168674698,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1489361702127659,0.3426181989319204,-0.7021276595744681,0.3426181989319204,-0.3333333333333333,12645,5,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,open
17995,3291,3,43,0.7076923076923077,0.9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,14641,5,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,44,43,0.3010858835143139,0.1395348837209302,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.1428571428571428,0.2127614114225195,-0.7142857142857143,0.2127614114225195,-0.0588235294117647,14641,5,964,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,44,43,0.9526159921026652,0.1395348837209302,0.3409090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-0.0588235294117647,12648,5,964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,44,43,0.4659427443237907,0.1395348837209302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,PERFORMANCE,DM_FP_NUMBER_CTOR,3,0.7142857142857143,0.85,0.3426181989319204,0.7,0.3426181989319204,-0.0588235294117647,12648,5,964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,44,43,0.470878578479763,0.1395348837209302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,PERFORMANCE,DM_FP_NUMBER_CTOR,3,0.7142857142857143,0.85,0.3426181989319204,0.7,0.3426181989319204,-0.0588235294117647,12648,5,964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,44,43,0.4461994076999013,0.1395348837209302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,PERFORMANCE,DM_NUMBER_CTOR,2,0.7142857142857143,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-0.0588235294117647,12648,5,964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,44,43,0.4412635735439289,0.1395348837209302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,PERFORMANCE,DM_NUMBER_CTOR,2,0.7142857142857143,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-0.0588235294117647,12648,5,964,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
