F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
17995,3109,164,62,0.4677728142948308,0.064516129032258,0.6581998474446987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.3382259093809828,0.064516129032258,0.5591234620799412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.4888321633694958,0.064516129032258,0.6325333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.6442246330567964,0.064516129032258,0.6801619433198381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.1687938736439055,0.064516129032258,0.6271186440677966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.9202297383535418,0.064516129032258,0.8333333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.9215060625398852,0.064516129032258,0.6866666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.9288449266113592,0.064516129032258,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.9358647096362476,0.064516129032258,0.6111111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.0580727504786215,0.064516129032258,0.6504779525131051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.5044671346522016,0.064516129032258,0.6581998474446987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.6375239310784939,0.064516129032258,0.6930946291560103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.3809827696234844,0.064516129032258,0.5163562386980108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.4186343331206126,0.064516129032258,0.6422090112640801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.4326738991703893,0.064516129032258,0.5836363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.4412890874282067,0.064516129032258,0.5737100737100737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,2319,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,164,62,0.9891512444160816,0.064516129032258,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.3809523809523809,0.3779309257415192,-0.238095238095238,0.3779309257415192,-1.0,11579,19,2319,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,0,62,0.6766169154228856,0.5234375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,MS_OOI_PKGPROTECT,2,0.0,0.0,0.1605191724362298,-1.0,0.1605191724362298,-1.0,13326,19,180,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.8824906367041199,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1686746987951807,0.1605191724362298,-0.6626506024096386,0.1605191724362298,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.8740636704119851,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1686746987951807,0.1605191724362298,-0.6626506024096386,0.1605191724362298,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.8792134831460674,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,MS_PKGPROTECT,3,0.0,0.1686746987951807,0.1605191724362298,-0.6626506024096386,0.1605191724362298,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.898876404494382,0.0061787072243346,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.906367041198502,0.0061787072243346,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.9096441947565544,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.902621722846442,0.0061787072243346,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.975187265917603,0.0061787072243346,0.5847723704866562,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.9377340823970036,0.0061787072243346,0.4938987555877733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.3809523809523809,0.3779309257415192,-0.238095238095238,0.3779309257415192,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.9367977528089888,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.3361774307264361,-1.0,0.3361774307264361,-1.0,2669,19,1117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.9770599250936328,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.3361774307264361,-1.0,0.3361774307264361,-1.0,2669,19,1117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,50,62,0.0070224719101123,0.0061787072243346,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.1666666666666666,0.3779309257415192,-0.6666666666666666,0.3779309257415192,-1.0,13326,19,1117,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,0,62,0.5257731958762887,0.0217391304347826,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,MS_OOI_PKGPROTECT,2,0.0,0.0,0.1605191724362298,-1.0,0.1605191724362298,-1.0,13326,19,167,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,5,62,0.1925133689839572,0.5727272727272728,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1605191724362298,-0.7090909090909091,0.1605191724362298,-1.0,13326,19,209,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,5,62,0.1978609625668449,0.5727272727272728,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1605191724362298,-0.7090909090909091,0.1605191724362298,-1.0,13326,19,209,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,5,62,0.6256684491978609,0.5727272727272728,0.6585365853658537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.75,0.3361774307264361,0.5,0.3361774307264361,-1.0,11579,19,209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.684322033898305,0.1359773371104816,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,0.3333333333333333,13142,19,17,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.6694915254237288,0.1359773371104816,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,0.3333333333333333,13142,19,17,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.7690677966101694,0.1359773371104816,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,I18N,DM_DEFAULT_ENCODING,1,0.6363636363636364,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,0.3333333333333333,13142,19,17,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.7542372881355932,0.1359773371104816,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,91,I18N,DM_DEFAULT_ENCODING,1,0.6363636363636364,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,0.3333333333333333,13142,19,17,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.5307203389830508,0.1359773371104816,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.3103448275862069,0.6250450530305444,-0.3793103448275862,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.288135593220339,0.1359773371104816,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.8877118644067796,0.1359773371104816,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.0889830508474576,0.1359773371104816,0.5755656108597286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.1927966101694915,0.1359773371104816,0.5666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.8305084745762712,0.1359773371104816,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,36,62,0.8516949152542372,0.1359773371104816,0.6111111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.7944915254237288,0.1359773371104816,0.8333333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.8199152542372882,0.1359773371104816,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.7690677966101694,0.1359773371104816,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.7817796610169492,0.1359773371104816,0.8333333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.8072033898305084,0.1359773371104816,0.8333333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.7542372881355932,0.1359773371104816,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.6567796610169492,0.1359773371104816,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.6440677966101694,0.1359773371104816,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.6016949152542372,0.1359773371104816,0.5904761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,0.6363636363636364,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,36,62,0.3072033898305085,0.1359773371104816,0.564021164021164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,0.3333333333333333,13326,19,17,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,6,62,0.7364864864864865,0.7972972972972973,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,91,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2307692307692307,0.6250450530305444,-0.5384615384615384,0.6250450530305444,-1.0,13326,19,13,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
7309,442,30,14,0.7547892720306514,0.0408163265306122,0.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,DM_BOOLEAN_CTOR,2,1.0,1.0,0.3361774307264361,1.0,0.3361774307264361,1.0,2620,2,199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
7309,442,30,14,0.9099616858237548,0.0408163265306122,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,0.0,0.6,0.6250450530305444,0.2,0.6250450530305444,1.0,2640,2,199,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
7309,442,7,14,0.925925925925926,0.2535211267605634,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,BAD_PRACTICE,IT_NO_SUCH_ELEMENT,2,-1.0,0.0,0.6250450530305444,-1.0,0.6250450530305444,-1.0,2639,2,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,3,6,0.851063829787234,0.9047619047619048,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,0.0,13326,16,66,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,close
17995,3109,11,6,0.0861723446893787,0.2844827586206896,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1686746987951807,0.1605191724362298,-0.6626506024096386,0.1605191724362298,-1.0,11324,16,128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,open
17995,3109,11,6,0.0801603206412825,0.2844827586206896,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1686746987951807,0.1605191724362298,-0.6626506024096386,0.1605191724362298,-1.0,13326,16,128,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,open
17995,3109,11,6,0.1703406813627254,0.2844827586206896,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1666666666666666,0.3779309257415192,-0.6666666666666666,0.3779309257415192,-1.0,13326,16,128,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,open
