F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
5016,374,12,35,0.2650602409638554,0.11,0.1358024691358024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,SF_SWITCH_NO_DEFAULT,2,1.0,0.0245901639344262,0.7658131194859842,-0.9467213114754098,0.7658131194859842,1.0,1866,119,93,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,close
3588,115,9,35,0.45625,0.0606741573033707,0.1172413793103448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,438,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.9963235294117648,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.6617647058823529,0.0606741573033707,0.7538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,DM_EXIT,2,-1.0,0.1666666666666666,0.3307516718356721,-0.6041666666666666,0.3307516718356721,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,0,35,0.8604651162790697,1.1111111111111112,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,SE_BAD_FIELD,1,0.0,0.1428571428571428,0.3307516718356721,-0.7142857142857143,0.3307516718356721,-1.0,438,119,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,115,9,35,0.1102941176470588,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,SE_NO_SERIALVERSIONID,2,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.6580882352941176,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.3307516718356721,-1.0,0.3307516718356721,-1.0,438,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.6415441176470589,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.3307516718356721,-1.0,0.3307516718356721,-1.0,438,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.6672794117647058,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.3307516718356721,-1.0,0.3307516718356721,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.6525735294117647,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.3307516718356721,-1.0,0.3307516718356721,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.7536764705882353,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,3,0.0,0.25,0.1947702742632286,-0.5,0.1947702742632286,-1.0,809,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
9785,1309,1,35,0.703125,0.1978021978021978,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5294117647058824,0.0085751642500655,0.1372549019607843,0.0085751642500655,-1.0,6635,119,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,115,9,35,0.4466911764705882,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.7658131194859842,-1.0,0.7658131194859842,-1.0,438,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,115,9,35,0.4503676470588235,0.0606741573033707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.7658131194859842,-1.0,0.7658131194859842,-1.0,438,119,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3959,177,7,28,0.7619047619047619,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,NS_NON_SHORT_CIRCUIT,3,1.0,1.0,0.7658131194859842,1.0,0.7658131194859842,0.3333333333333333,809,66,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3959,177,7,28,0.8928571428571429,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,NS_NON_SHORT_CIRCUIT,3,1.0,1.0,0.7658131194859842,1.0,0.7658131194859842,0.3333333333333333,809,66,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3959,177,7,28,0.3928571428571428,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,0.3333333333333333,809,66,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,5,28,0.5555555555555556,0.7692307692307693,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,809,66,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,6,28,0.4923076923076923,0.5714285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,809,66,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,7,28,0.4125,0.4166666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,809,66,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,115,7,28,0.3777777777777777,0.3508771929824561,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,438,66,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3198,19,11,28,0.7242472266244057,0.1810526315789473,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,NS_NON_SHORT_CIRCUIT,3,1.0,1.0,0.7658131194859842,1.0,0.7658131194859842,1.0,48,66,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3198,19,11,28,0.7020602218700476,0.1810526315789473,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,1.0,0.6666666666666666,0.1947702742632286,0.4444444444444444,0.1947702742632286,1.0,48,66,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3956,176,2,28,0.7441860465116279,1.1764705882352942,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.2222222222222222,0.2016301015882386,-0.5555555555555556,0.2016301015882386,-1.0,809,66,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3956,176,2,28,0.7674418604651163,1.1764705882352942,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.2222222222222222,0.2016301015882386,-0.5555555555555556,0.2016301015882386,-1.0,809,66,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,115,4,28,0.3441295546558704,0.1128205128205128,0.2631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,CORRECTNESS,GC_UNRELATED_TYPES,1,-1.0,0.0,0.4303723722233141,-1.0,0.4303723722233141,-1.0,438,66,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,4,23,0.6153846153846154,0.5555555555555556,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,809,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.8236994219653179,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.8540462427745664,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.8858381502890174,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3959,177,16,39,0.6286127167630058,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.6502890173410405,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.6690751445086706,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3959,177,16,39,0.708092485549133,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.7456647398843931,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,177,16,39,0.7832369942196532,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6327433628318584,0.1947702742632286,0.3849557522123893,0.1947702742632286,-0.3333333333333333,809,34,584,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
5016,374,0,139,0.6097560975609756,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,374,0,139,0.7195121951219512,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,374,0,139,0.7447552447552448,0.1851851851851851,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1455,165,137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,374,0,139,0.5734265734265734,0.1851851851851851,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,137,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,374,3,139,0.3021978021978022,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,374,3,139,0.9505494505494504,0.0614334470989761,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,374,3,139,0.5302197802197802,0.0614334470989761,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,BAD_PRACTICE,DM_EXIT,3,-1.0,0.1666666666666666,0.3307516718356721,-0.6041666666666666,0.3307516718356721,-1.0,1866,165,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,374,3,139,0.0714285714285714,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-1.0,1866,165,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,374,3,139,0.8708791208791209,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,1866,165,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,374,8,139,0.9347826086956522,1.0526315789473684,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,BAD_PRACTICE,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,2,-1.0,0.0,0.3307516718356721,-1.0,0.3307516718356721,-1.0,1866,165,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
5016,374,13,139,0.1634408602150537,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.1913978494623656,0.0805194805194805,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.3698924731182795,0.0805194805194805,0.2142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-0.4736842105263157,809,165,407,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,374,13,139,0.3806451612903225,0.0805194805194805,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,SF_SWITCH_FALLTHROUGH,2,-1.0,0.4285714285714285,0.7658131194859842,-0.1428571428571428,0.7658131194859842,-0.4736842105263157,809,165,407,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,374,13,139,0.3720430107526882,0.0805194805194805,0.5357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,105,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0245901639344262,0.7658131194859842,-0.9467213114754098,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.7526881720430108,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.5075268817204301,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,close
5016,374,13,139,0.7913978494623656,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.5612903225806452,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,close
5016,374,13,139,0.9419354838709676,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.8666666666666667,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.4559139784946237,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,close
5016,374,13,139,0.7182795698924731,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.832258064516129,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.6172043010752688,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,close
5016,374,13,139,0.7978494623655914,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.90752688172043,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,105,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,374,13,139,0.6623655913978495,0.0805194805194805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,STYLE,REC_CATCH_EXCEPTION,3,0.6666666666666666,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-0.4736842105263157,1866,165,407,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,close
3201,19,3,139,0.6071428571428571,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,I18N,DM_CONVERT_CASE,3,-1.0,0.1851851851851851,0.0085751642500655,-0.6296296296296297,0.0085751642500655,-1.0,809,165,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
