F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
10664,3279,10,49,0.9693262411347516,0.6925133689839572,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0869565217391304,0.2209704670263451,-0.8260869565217391,0.2209704670263451,-0.2,8764,9,1848,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,open
10664,3279,10,49,0.9957446808510638,0.6925133689839572,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0625,0.1740548406037683,-0.875,0.1740548406037683,-0.2,6162,9,1848,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,open
11499,3361,12,49,0.242798353909465,0.2375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,0.7777777777777778,10465,9,340,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,close
11499,3361,12,49,0.6522633744855967,0.2375,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,0.8333333333333334,0.0016038402490817,0.6666666666666666,0.0016038402490817,0.7777777777777778,10464,9,340,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,close
11499,3361,12,49,0.7757201646090535,0.2375,0.4038461538461538,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,0.8333333333333334,0.0016038402490817,0.6666666666666666,0.0016038402490817,0.7777777777777778,6207,9,340,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,close
11499,3361,12,49,0.7098765432098766,0.2375,0.375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,60,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,0.8333333333333334,0.0016038402490817,0.6666666666666666,0.0016038402490817,0.7777777777777778,6207,9,340,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,close
11499,3361,12,49,0.6502057613168725,0.2375,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,1.0,0.3636363636363636,0.4577366600004116,-0.2727272727272727,0.4577366600004116,0.7777777777777778,4594,9,340,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,close
11499,3361,12,49,0.7736625514403292,0.2375,0.7692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,1.0,0.3636363636363636,0.4577366600004116,-0.2727272727272727,0.4577366600004116,0.7777777777777778,4594,9,340,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,close
11499,3361,12,49,0.7078189300411523,0.2375,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,1.0,0.3636363636363636,0.4577366600004116,-0.2727272727272727,0.4577366600004116,0.7777777777777778,4594,9,340,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,close
11499,3361,12,49,0.823045267489712,0.2375,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,0.7777777777777778,10465,9,340,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,close
11499,3361,12,49,0.2839506172839506,0.2375,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,0.7777777777777778,5833,9,340,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,open
11480,3354,16,49,0.6504504504504505,0.7127659574468085,0.0689655172413793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,0.3333333333333333,10446,9,951,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,close
11480,3354,16,49,0.6522522522522523,0.7127659574468085,0.0775862068965517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,0.3333333333333333,10446,9,951,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,close
11480,3354,16,49,0.8846846846846846,0.7127659574468085,0.9741379310344828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,0.3333333333333333,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,0.3333333333333333,10446,9,951,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
3653,1562,9,49,0.3739837398373983,0.2558139534883721,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,1.0,10444,9,14,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,close
11147,3303,14,49,0.4452054794520548,0.7433155080213903,0.2530487804878049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,6162,9,319,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,open
3654,1562,2,49,0.7878787878787878,0.6388888888888888,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.56,0.2209704670263451,0.12,0.2209704670263451,-1.0,3911,9,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,open
5185,2138,16,49,0.375,0.7786259541984732,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,-1.0,4151,9,73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,open
5185,2138,16,49,0.3579545454545454,0.7786259541984732,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,-1.0,4151,9,73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,open
12666,3649,24,49,0.971107544141252,0.5273224043715847,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2162162162162162,0.4487656916173399,-0.5675675675675675,0.4487656916173399,0.5,5817,9,501,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
12666,3649,24,49,0.550561797752809,0.5273224043715847,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.4565217391304347,0.4487656916173399,-0.0869565217391304,0.4487656916173399,0.5,7835,9,501,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,close
12666,3649,24,49,0.666131621187801,0.5273224043715847,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.4565217391304347,0.4487656916173399,-0.0869565217391304,0.4487656916173399,0.5,7835,9,501,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,close
12666,3649,24,49,0.4751203852327448,0.5273224043715847,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,0.5,2963,9,501,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,close
11625,3423,7,49,0.5181818181818182,0.2933333333333333,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.3333333333333333,0.4577366600004116,-0.3333333333333333,0.4577366600004116,-1.0,342,9,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
11625,3423,7,49,0.9,0.2933333333333333,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4487656916173399,-0.9148936170212766,0.4487656916173399,-1.0,9051,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,3423,7,49,0.8818181818181818,0.2933333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4487656916173399,-0.9148936170212766,0.4487656916173399,-1.0,9051,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,3423,7,49,0.3909090909090909,0.2933333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,9644,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,3423,7,49,0.8090909090909091,0.2933333333333333,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,10591,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,3423,7,49,0.6545454545454545,0.2933333333333333,0.9130434782608696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,10591,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,3423,7,49,0.7727272727272727,0.2933333333333333,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.56,0.2209704670263451,0.12,0.2209704670263451,-1.0,10591,9,197,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,open
11073,3302,27,49,0.8543307086614174,0.7602040816326531,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.3333333333333333,0.4577366600004116,-0.3333333333333333,0.4577366600004116,-1.0,7835,9,1429,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,open
11073,3302,27,49,0.7755905511811023,0.7602040816326531,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0833333333333333,0.4487656916173399,-0.8333333333333334,0.4487656916173399,-1.0,11201,9,1429,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
11073,3302,27,49,0.7769028871391076,0.7602040816326531,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0833333333333333,0.4487656916173399,-0.8333333333333334,0.4487656916173399,-1.0,11201,9,1429,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
7899,2881,5,49,0.7108433734939759,2.6842105263157894,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,1.0,7227,9,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,close
7899,2881,16,49,0.3068783068783068,0.976470588235294,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,1.0,5033,9,66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,close
8879,3182,8,49,0.5420560747663551,1.2564102564102564,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,1.0,7845,9,201,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,close
8553,3081,20,7,0.8892215568862275,0.944055944055944,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,10734,0,736,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,open
8553,3081,20,7,0.937125748502994,0.944055944055944,0.1739130434782608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,10734,0,736,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,open
7598,2818,19,14,0.5052910052910053,1.5220588235294117,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,CORRECTNESS,NM_VERY_CONFUSING,1,-0.5,0.0,0.2486924523903422,-1.0,0.2486924523903422,-1.0,6564,0,26,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
7598,2818,19,14,0.5291005291005291,1.5220588235294117,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,CORRECTNESS,NM_VERY_CONFUSING,2,-0.5,0.0,0.2486924523903422,-1.0,0.2486924523903422,-1.0,5393,0,26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,open
7598,2818,12,14,0.6038461538461538,1.5543478260869563,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,CORRECTNESS,NM_VERY_CONFUSING,1,-0.5,0.0,0.2486924523903422,-1.0,0.2486924523903422,-1.0,5393,0,295,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,open
7598,2818,12,14,0.55,1.5543478260869563,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,CORRECTNESS,NM_VERY_CONFUSING,1,-0.5,0.0,0.2486924523903422,-1.0,0.2486924523903422,-1.0,6564,0,295,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,open
6809,2662,11,14,0.6141078838174274,1.528735632183908,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.6666666666666666,0.4487656916173399,0.3333333333333333,0.4487656916173399,-1.0,5393,0,198,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,open
12923,3717,3,10,0.7815126050420168,1.2,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,1.0,11889,0,231,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,close
9417,3210,26,10,0.2063318777292576,0.4211438474870017,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,11889,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.2445414847161572,0.4211438474870017,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,774,0,1552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
9417,3210,26,10,0.8034934497816594,0.4211438474870017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.4565217391304347,0.4487656916173399,-0.0869565217391304,0.4487656916173399,-1.0,11889,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.5764192139737991,0.4211438474870017,0.3048780487804878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,11889,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.5207423580786026,0.4211438474870017,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,10749,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.7805676855895196,0.4211438474870017,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,11889,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.2412663755458515,0.4211438474870017,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4577366600004116,-0.8734177215189873,0.4577366600004116,-1.0,11889,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.6435589519650655,0.4211438474870017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,2,-1.0,0.25,0.2486924523903422,-0.5,0.2486924523903422,-1.0,4750,0,1552,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,open
9417,3210,26,10,0.2794759825327511,0.4211438474870017,0.1724137931034483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,-1.0,7918,0,1552,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.7025109170305677,0.4211438474870017,0.053030303030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,-1.0,9627,0,1552,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,open
9417,3210,26,10,0.8908296943231441,0.4211438474870017,0.5882352941176471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1296296296296296,0.4487656916173399,-0.7407407407407407,0.4487656916173399,-1.0,7954,0,1552,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,open
9085,3193,13,10,0.2974683544303797,0.6829268292682927,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2486924523903422,0.5294117647058824,0.2486924523903422,1.0,8051,0,58,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
12923,3717,3,14,0.7758620689655172,2.7142857142857144,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.0,0.2209704670263451,-1.0,0.2209704670263451,-1.0,11889,0,142,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,open
12923,3717,3,14,0.7678571428571429,2.5,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.0,0.2209704670263451,-1.0,0.2209704670263451,-1.0,11889,0,59,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,open
11134,3303,3,14,0.7678571428571429,2.5,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0869565217391304,0.2209704670263451,-0.8260869565217391,0.2209704670263451,-1.0,11889,0,59,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,open
12923,3717,3,14,0.7678571428571429,2.5,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0869565217391304,0.2209704670263451,-0.8260869565217391,0.2209704670263451,-1.0,11889,0,59,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,open
10504,3267,24,27,0.9874551971326164,0.6474576271186441,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,52,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,10848,0,1011,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
10504,3267,24,27,0.946236559139785,0.6474576271186441,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2360248447204969,0.0054402077466147,-0.5279503105590062,0.0054402077466147,-1.0,10848,0,1011,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
10504,3267,24,27,0.3763440860215054,0.6474576271186441,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,52,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.56,0.2209704670263451,0.12,0.2209704670263451,-1.0,11241,0,1011,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
