F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
10232,3619,27,27,0.7923169267707083,0.7227722772277227,0.9494949494949496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.75,9353,0,551,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
10232,3619,27,27,0.673469387755102,0.7227722772277227,0.3232323232323232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.75,7144,0,551,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,open
10232,3619,27,27,0.936374549819928,0.7227722772277227,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.75,7144,0,551,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,close
10232,3619,27,27,0.9615846338535414,0.7227722772277227,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.75,9353,0,551,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
10232,3619,27,27,0.4345738295318127,0.7227722772277227,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.75,9353,0,551,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
10232,3619,27,27,0.5138055222088835,0.7227722772277227,0.1652421652421652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,52,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-0.75,7747,0,551,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4688172043010752,0.6144329896907217,0.5416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11464,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4698924731182796,0.6144329896907217,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11464,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4709677419354838,0.6144329896907217,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11464,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4720430107526882,0.6144329896907217,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,7800,0,1432,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4365591397849462,0.6144329896907217,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11658,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4376344086021505,0.6144329896907217,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11658,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4397849462365591,0.6144329896907217,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.8461538461538461,11658,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.5473118279569893,0.6144329896907217,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.4565217391304347,0.4517481924711777,-0.0869565217391304,0.4517481924711777,-0.8461538461538461,8005,0,1432,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.6849462365591398,0.6144329896907217,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.4565217391304347,0.4517481924711777,-0.0869565217391304,0.4517481924711777,-0.8461538461538461,8005,0,1432,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.5849462365591398,0.6144329896907217,0.0795454545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.8461538461538461,10997,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.8688172043010752,0.6144329896907217,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.8461538461538461,12007,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.7204301075268817,0.6144329896907217,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.8461538461538461,12304,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,open
11473,3717,30,27,0.4516129032258064,0.6144329896907217,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,52,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.5833333333333334,0.2203916805658485,0.1666666666666666,0.2203916805658485,-0.8461538461538461,12304,0,1432,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,close
5190,2507,31,27,0.8638392857142857,0.6357615894039735,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.3333333333333333,10268,0,1561,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,open
5190,2507,31,27,0.6997767857142857,0.6357615894039735,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.3333333333333333,10268,0,1561,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,open
5190,2507,31,27,0.4352678571428571,0.6357615894039735,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.5833333333333334,0.2203916805658485,0.1666666666666666,0.2203916805658485,-0.3333333333333333,10303,0,1561,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,close
8802,3544,2,16,0.7592592592592593,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,0.0,0.5,0.4514785612008551,0.0,0.4514785612008551,-1.0,7923,0,62,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
8801,3544,22,16,0.3,0.8484848484848485,0.7083333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0909090909090909,0.2203916805658485,-0.8181818181818182,0.2203916805658485,-1.0,6408,0,241,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,open
8801,3544,22,16,0.8420289855072464,0.8484848484848485,0.7333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0909090909090909,0.2203916805658485,-0.8181818181818182,0.2203916805658485,-1.0,6408,0,241,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,open
8699,3532,7,16,0.9534883720930232,0.5590551181102362,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,BAD_PRACTICE,OS_OPEN_STREAM,2,1.0,0.4444444444444444,0.4514785612008551,-0.1111111111111111,0.4514785612008551,1.0,6382,0,217,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,close
8699,3532,7,16,0.6232558139534884,0.5590551181102362,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,BAD_PRACTICE,OS_OPEN_STREAM,2,1.0,0.4444444444444444,0.4514785612008551,-0.1111111111111111,0.4514785612008551,1.0,6382,0,217,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,close
8688,3532,6,16,0.6602564102564102,0.868421052631579,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,6397,0,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
8689,3532,12,16,0.5796610169491525,1.1023622047244095,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,1952,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
6186,2817,19,16,0.5421487603305785,0.8108108108108109,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.4517481924711777,-1.0,0.4517481924711777,-1.0,7920,0,655,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,open
6186,2817,19,16,0.2958677685950413,0.8108108108108109,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0909090909090909,0.2203916805658485,-0.8181818181818182,0.2203916805658485,-1.0,6405,0,655,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,open
8641,3501,6,3,0.646551724137931,0.8545454545454545,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,4733,0,139,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,open
6259,2853,7,3,0.6893939393939394,0.7246376811594203,0.3181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,4733,0,74,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,open
6259,2853,18,2,0.659723794430609,0.7027027027027027,0.0976082740788623,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,10,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,-1.0,0.6875,0.0016038402490817,0.375,0.0016038402490817,-1.0,10561,0,1430,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,open
6259,2853,18,2,0.7543581616481775,0.7027027027027027,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2162162162162162,0.4517481924711777,-0.5675675675675675,0.4517481924711777,-1.0,8005,0,1430,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
6259,2853,18,2,0.5039619651347068,0.7027027027027027,0.6190476190476191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-1.0,10561,0,1430,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,open
6259,2853,18,2,0.8082408874801902,0.7027027027027027,0.2978723404255319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-1.0,10561,0,1430,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,open
6259,2853,18,2,0.971473851030111,0.7027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,6378,0,1430,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
6259,2853,18,2,0.901743264659271,0.7027027027027027,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,6314,0,1430,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
7320,3108,5,2,0.5,0.396551724137931,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,-0.5,6441,0,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,close
7320,3108,5,2,0.8125,0.396551724137931,0.0923202614379084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,-1.0,0.6875,0.0016038402490817,0.375,0.0016038402490817,-0.5,6441,0,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
7320,3108,5,2,0.7760416666666666,0.396551724137931,0.2279411764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,OS_OPEN_STREAM,2,-1.0,0.4444444444444444,0.4514785612008551,-0.1111111111111111,0.4514785612008551,-0.5,6441,0,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
7320,3108,5,2,0.8229166666666666,0.396551724137931,0.5882352941176471,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,RR_NOT_CHECKED,3,-1.0,0.0,0.4514785612008551,-1.0,0.4514785612008551,-0.5,6441,0,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,open
8614,3462,14,6,1.072538860103627,1.88135593220339,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,-1.0,8370,0,25,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,open
8614,3462,14,6,0.3471502590673575,1.88135593220339,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,8370,0,25,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,open
8614,3462,14,6,0.4715025906735751,1.88135593220339,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,5913,0,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,open
9194,3563,7,6,0.1593625498007968,1.0380952380952382,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8947368421052632,0.4517481924711777,0.7894736842105263,0.4517481924711777,-1.0,8315,0,25,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,open
9249,3566,11,6,0.1497975708502024,0.9545454545454546,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8947368421052632,0.4517481924711777,0.7894736842105263,0.4517481924711777,-1.0,8370,0,43,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,open
10036,3611,34,3,0.1381692573402418,0.6414473684210527,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,1.0,0.1740548406037683,1.0,0.1740548406037683,1.0,6766,0,902,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,close
10036,3611,34,3,0.1519861830742659,0.6414473684210527,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,1.0,0.1740548406037683,1.0,0.1740548406037683,1.0,6261,0,902,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,close
13069,4128,1,4,0.5755395683453237,0.6901408450704225,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.0,0.4517481924711777,-1.0,0.4517481924711777,-1.0,11943,0,185,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,open
13069,4128,1,4,0.5755395683453237,0.6901408450704225,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,-1.0,8005,0,185,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
13069,4128,1,4,0.5107913669064749,0.6901408450704225,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,PERFORMANCE,DM_FP_NUMBER_CTOR,3,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,-1.0,8005,0,185,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
13069,4128,1,4,0.5899280575539568,0.6901408450704225,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0869565217391304,0.2203916805658485,-0.8260869565217391,0.2203916805658485,-1.0,8005,0,185,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
13069,4128,1,4,0.539568345323741,0.6901408450704225,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0869565217391304,0.2203916805658485,-0.8260869565217391,0.2203916805658485,-1.0,8005,0,185,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
13069,4128,16,4,0.1004366812227074,0.4903474903474903,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,BAD_PRACTICE,NM_CLASS_NAMING_CONVENTION,2,0.0,1.0,0.4514785612008551,1.0,0.4514785612008551,0.3333333333333333,12190,0,671,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,close
13069,4128,16,4,0.611353711790393,0.4903474903474903,0.0961538461538461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.1333333333333333,0.4517481924711777,-0.7333333333333333,0.4517481924711777,0.3333333333333333,10268,0,671,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
13069,4128,16,4,0.7590975254730714,0.4903474903474903,0.2564102564102564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,1.0,0.6875,0.0016038402490817,0.375,0.0016038402490817,0.3333333333333333,12190,0,671,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,close
8023,3263,41,6,0.9491525423728814,0.9146341463414634,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-1.0,8580,0,836,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
8023,3263,41,6,0.751412429378531,0.9146341463414634,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,6315,0,836,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,open
9507,3585,5,6,0.232258064516129,0.9041095890410958,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,1.0,0.1740548406037683,1.0,0.1740548406037683,0.0,6242,0,220,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,close
9507,3585,5,6,0.5161290322580645,0.9041095890410958,0.2142857142857142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,0.0,8628,0,220,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,open
10525,3635,8,6,0.987987987987988,0.8896103896103896,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,-1.0,10268,0,376,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,open
