F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
6412,3990,6,14,0.6982248520710059,0.5327102803738317,0.1379310344827586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,6000,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,open
2031,2235,35,11,0.2586750788643533,0.796875,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,881,0,294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
2031,2235,35,11,0.4984227129337539,0.796875,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0655737704918032,0.159771610673744,-0.8688524590163934,0.159771610673744,-1.0,9741,0,294,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,open
2031,2235,35,11,0.9258675078864352,0.796875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,8472,0,294,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,open
10153,4712,13,11,0.9852216748768472,0.9347826086956522,0.9230769230769232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.3333333333333333,124,0,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
10153,4712,13,11,0.6108374384236454,0.9347826086956522,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,0.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.3333333333333333,1061,0,86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
10153,4712,13,11,0.6502463054187192,0.9347826086956522,0.2962962962962963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,BAD_PRACTICE,OS_OPEN_STREAM,2,0.0,0.375,0.159771610673744,-0.25,0.159771610673744,-0.3333333333333333,8472,0,86,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,close
1347,1750,2,11,0.7419354838709677,0.5714285714285714,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,934,0,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
10153,4712,3,11,0.864406779661017,0.2698412698412698,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,BAD_PRACTICE,OS_OPEN_STREAM,2,1.0,0.375,0.159771610673744,-0.25,0.159771610673744,1.0,8472,0,171,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,close
764,931,2,10,0.7439024390243902,1.3333333333333333,0.3478260869565217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,352,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
764,931,2,10,0.6555555555555556,0.9761904761904762,0.1739130434782608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,352,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
764,931,2,10,0.6704545454545454,0.951219512195122,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,352,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
764,931,5,10,0.7103448275862069,0.863013698630137,0.1612903225806451,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,352,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
764,931,5,10,0.9172413793103448,0.863013698630137,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,352,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
764,931,2,10,0.7564102564102564,1.3548387096774193,0.3809523809523809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,352,0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,open
492,261,6,49,0.9134615384615384,0.40625,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,11213,0,197,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,open
492,261,6,49,0.7403846153846154,0.40625,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,11213,0,197,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,open
492,261,6,49,0.5576923076923077,0.40625,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,UI_INHERITANCE_UNSAFE_GETRESOURCE,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,11213,0,197,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,open
1008,1429,13,49,0.5210084033613446,0.5174129353233831,0.3125,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,1061,0,489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
1008,1429,13,49,0.7955182072829131,0.5174129353233831,0.3012048192771084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,12492,0,489,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,open
1008,1429,13,49,0.9761904761904762,0.5174129353233831,0.4518072289156626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,12756,0,489,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,open
1008,1429,13,49,0.7170868347338936,0.5174129353233831,0.0662650602409638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,12492,0,489,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,open
1008,1429,13,49,0.4565826330532213,0.5174129353233831,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,6784,0,489,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,open
8641,4597,13,49,0.6132596685082873,0.6521739130434783,0.6173913043478261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,8236,0,595,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,open
8641,4597,13,49,0.7476979742173112,0.6521739130434783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,DMI_ENTRY_SETS_MAY_REUSE_ENTRY_OBJECTS,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,4556,0,595,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
8641,4597,13,49,0.7200736648250461,0.6521739130434783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,9382,0,595,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,open
8641,4597,13,49,0.4604051565377532,0.6521739130434783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,8236,0,595,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,open
8641,4597,13,49,0.8213627992633518,0.6521739130434783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,5553,0,595,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
3653,3023,24,49,0.518796992481203,0.1391752577319587,0.1481481481481481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,80,0,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
8553,4542,33,49,0.2358674463937621,0.9049586776859504,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,12386,0,1044,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,open
10664,4740,10,49,0.2727272727272727,0.7275132275132276,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,OS_OPEN_STREAM,2,1.0,0.375,0.159771610673744,-0.25,0.159771610673744,-0.2,11073,0,1028,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,close
10664,4740,10,49,0.2768595041322314,0.7275132275132276,0.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-0.2,9386,0,1028,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,close
10664,4740,10,49,0.9848484848484848,0.7275132275132276,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_CONVERT_CASE,3,-1.0,0.0,0.00022869617867212863,-1.0,0.00022869617867212863,-0.2,10735,0,1028,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,open
10664,4740,10,49,0.96883608815427,0.7275132275132276,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-0.2,9386,0,1028,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,open
10664,4740,10,49,0.9958677685950412,0.7275132275132276,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-0.2,6784,0,1028,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,open
11499,4822,10,49,0.7127659574468085,0.1829268292682926,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,49,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,11086,0,153,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,open
11499,4822,10,49,0.8404255319148937,0.1829268292682926,0.4038461538461538,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,49,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,6829,0,153,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
11499,4822,10,49,0.7723404255319148,0.1829268292682926,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,49,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,6829,0,153,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
11499,4822,10,49,0.7106382978723405,0.1829268292682926,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,80,0,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
11499,4822,10,49,0.8382978723404255,0.1829268292682926,0.7692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,80,0,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
11499,4822,10,49,0.7702127659574468,0.1829268292682926,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,80,0,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
11499,4822,10,49,0.3021276595744681,0.1829268292682926,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,6455,0,153,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
11480,4815,18,49,0.6772983114446529,0.7546468401486989,0.0769230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,0.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,0.0,423,0,527,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,close
11480,4815,18,49,0.6829268292682927,0.7546468401486989,0.1098901098901098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,0.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,0.0,423,0,527,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,close
11480,4815,18,49,0.699812382739212,0.7546468401486989,0.1428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,0.0,0.0,0.159771610673744,-1.0,0.159771610673744,0.0,122,0,527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
11480,4815,18,49,0.8574108818011257,0.7546468401486989,0.967032967032967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,0.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,0.0,11068,0,527,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,open
11147,4764,14,49,0.4436813186813186,0.7513513513513513,0.2530487804878049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,6784,0,515,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,open
3654,3023,2,49,0.8028169014084507,0.5897435897435898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,4533,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,open
5185,3599,16,49,0.3761814744801512,0.7786259541984732,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,4773,0,73,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
5185,3599,16,49,0.3591682419659735,0.7786259541984732,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,4773,0,73,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
438,163,25,49,0.9723076923076924,0.5209424083769634,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-0.5,6439,0,659,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,open
438,163,25,49,0.5338461538461539,0.5209424083769634,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-0.5,43,0,659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
438,163,25,49,0.6446153846153846,0.5209424083769634,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-0.5,43,0,659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
438,163,25,49,0.46,0.5209424083769634,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-0.5,3585,0,659,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,close
11625,4884,6,49,0.9147286821705426,0.2637362637362637,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,9673,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.8992248062015504,0.2637362637362637,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,9673,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.3798449612403101,0.2637362637362637,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,10266,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.8294573643410853,0.2637362637362637,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,11213,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.6744186046511628,0.2637362637362637,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,11213,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.5736434108527132,0.2637362637362637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,49,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,11213,0,202,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,open
11625,4884,6,49,0.6511627906976745,0.2637362637362637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,470,0,202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,open
11073,4763,27,49,0.8547120418848168,0.7544303797468355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.1111111111111111,0.159771610673744,-0.7777777777777778,0.159771610673744,-1.0,8457,0,886,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,open
11073,4763,27,49,0.7761780104712042,0.7544303797468355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,11823,0,886,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
11073,4763,27,49,0.7774869109947644,0.7544303797468355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,11823,0,886,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
8553,4542,20,7,0.8895522388059701,0.944055944055944,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,11356,0,514,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,open
