F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-boolean,F3-Object,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,category
1101,247,16,177,0.6206521739130435,0.0273159144893111,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,-1.0,0.1632653061224489,0.2246331827972645,-0.673469387755102,418.88028169014086,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.9945652173913044,0.0273159144893111,0.3148148148148148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.991304347826087,0.0273159144893111,0.8703703703703703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,219,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.3880434782608695,0.0273159144893111,0.0527472527472527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.6967391304347826,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,257,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.8706521739130435,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,240,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.4791666666666666,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.6358695652173914,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,257,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.7776086956521739,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,240,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.532608695652174,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.9141304347826088,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,176,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.5804347826086956,0.0273159144893111,0.2395833333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.6108695652173913,0.0273159144893111,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,257,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.333695652173913,0.0273159144893111,0.5806451612903226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,219,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1101,247,16,177,0.8489130434782609,0.0273159144893111,0.6923076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,353,2373,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1789,659,56,177,0.3413760152890587,0.0319091400757166,0.2735294117647059,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.1702127659574468,0.0,-0.6595744680851063,505.48936170212767,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.3411371237458194,0.0319091400757166,0.1803921568627451,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.1702127659574468,0.0,-0.6595744680851063,505.48936170212767,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.0315336837075967,0.0319091400757166,0.2777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.2551361681796464,0.0319091400757166,0.4545454545454545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.2709030100334448,0.0319091400757166,0.1515151515151515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.0444338270425226,0.0319091400757166,0.0909090909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.3377926421404682,0.0319091400757166,0.1294117647058823,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.3556497849976111,0.0319091400757166,0.0681818181818181,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.2369804108934543,0.0319091400757166,0.1666666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.7673196368848543,0.0319091400757166,0.0674157303370786,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.8303870043000477,0.0319091400757166,0.2142857142857142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9677496416626852,0.0319091400757166,0.2196969696969697,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.7114190157668419,0.0319091400757166,0.075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4400382226469183,0.0319091400757166,0.24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4209268991877687,0.0319091400757166,0.3157894736842105,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.2097467749641662,0.0319091400757166,0.2608695652173913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9529383659818442,0.0319091400757166,0.1851851851851851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.6567128523650263,0.0319091400757166,0.21875,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9400382226469184,0.0319091400757166,0.2028985507246377,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.5054945054945055,0.0319091400757166,0.2307692307692307,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4878165312947922,0.0319091400757166,0.24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.453416149068323,0.0319091400757166,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4706163401815575,0.0319091400757166,0.25,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.2226469182990922,0.0319091400757166,0.2222222222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4027711419015767,0.0319091400757166,0.5789473684210527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,1,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.4128045867176302,0.0319091400757166,0.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,1,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.7023411371237458,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9316770186335404,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.8561872909698997,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.6817964644051601,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.8905876731963689,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9111323459149546,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.6172957477305303,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.6469182990922121,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.5891065456282848,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.9952221691352128,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,56,177,0.8729096989966555,0.0319091400757166,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1041,2373,219,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
1789,659,26,177,0.1682692307692307,0.0559845559845559,0.1304347826086956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.975609756097561,1041,2373,277,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
1789,659,26,177,0.7596153846153846,0.0559845559845559,0.3303571428571428,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,1,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,1041,2373,277,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1789,659,26,177,0.4615384615384615,0.0559845559845559,0.5833333333333334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,11,2373,277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,659,26,177,0.6631410256410256,0.0559845559845559,0.1116363636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,1041,2373,277,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1789,659,26,177,0.5048076923076923,0.0559845559845559,0.5833333333333334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,11,2373,277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,659,26,177,0.8000801282051282,0.0559845559845559,0.0949074074074074,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,1041,2373,277,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1789,659,26,177,0.8365384615384616,0.0559845559845559,0.2777777777777778,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.975609756097561,1041,2373,277,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
