F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-Object,F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,category
1977,613,11,31,0.8072289156626506,0.3853211009174312,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.3301508057104579,-0.9310344827586208,459.622030237581,-1.0,1080,1,149,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,open
1671,456,9,31,0.6592920353982301,0.1363636363636363,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,CORRECTNESS,DMI_INVOKING_TOSTRING_ON_ARRAY,1,-1.0,0.1428571428571428,0.12008951492583,-0.7142857142857143,349.15441176470586,-1.0,774,1,162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1671,456,9,31,0.6415929203539823,0.1363636363636363,0.3846153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.3333333333333333,0.0346429740061516,-0.3333333333333333,481.2633928571428,-1.0,774,1,162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1011,93,9,138,0.6458333333333334,0.2769230769230769,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,CORRECTNESS,RC_REF_COMPARISON,1,-1.0,0.0,0.12008951492583,-1.0,349.15441176470586,-1.0,114,335,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,open
1077,144,13,138,0.3227513227513227,0.1538461538461538,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,-1.0,0.0,0.12008951492583,-1.0,349.15441176470586,-1.0,130,335,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
1977,613,10,138,0.4260869565217391,0.4428571428571428,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,3,0.0,0.0,0.0228834259810278,-1.0,442.1648351648352,-1.0,601,335,85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,613,10,138,0.7913043478260869,0.4428571428571428,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,85,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1703,497,10,138,0.5555555555555556,0.2127659574468085,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,1080,335,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,613,12,138,0.3983739837398374,0.358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.0476190476190476,0.0228834259810278,-0.7619047619047619,442.1648351648352,-1.0,417,335,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,613,12,138,0.3902439024390244,0.358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.0476190476190476,0.0228834259810278,-0.7619047619047619,442.1648351648352,-1.0,417,335,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1690,481,9,138,0.6320754716981132,0.3043478260869565,0.5769230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,793,335,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,open
1671,456,5,138,0.5161290322580645,0.6363636363636364,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.073170731707317,0.0228834259810278,-0.8536585365853658,442.1648351648352,1.0,774,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1946,603,12,138,0.7401574803149606,0.2857142857142857,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,95,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1976,613,7,138,0.717948717948718,0.3695652173913043,0.8181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,417,335,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,613,5,138,0.717948717948718,0.5227272727272727,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,50,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1977,613,6,138,0.7692307692307693,0.4035087719298245,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,61,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1977,613,11,138,0.5797101449275363,0.3262411347517731,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,SF_SWITCH_FALLTHROUGH,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,335,289,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1977,613,11,138,0.5217391304347826,0.3262411347517731,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,289,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1314,289,22,138,0.6922043010752689,0.4690265486725664,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,660,335,23,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,289,22,138,0.6922043010752689,0.4690265486725664,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,660,335,23,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,613,7,138,0.4777777777777778,0.8372093023255814,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2631578947368421,0.3301508057104579,-0.4736842105263157,459.622030237581,-1.0,1080,335,121,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
1977,613,10,138,0.5069444444444444,0.2403846153846154,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,133,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,open
1977,613,10,138,0.5555555555555556,0.2403846153846154,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,335,133,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,open
1977,613,14,138,0.4806629834254143,0.2442748091603053,0.4592592592592593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,BAD_PRACTICE,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,2,-1.0,0.0,0.1859508090530732,-1.0,429.5872727272727,-1.0,1080,335,161,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,open
1101,158,20,138,0.9139344262295082,0.096938775510204,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,2,-1.0,0.0,0.1859508090530732,-1.0,429.5872727272727,-1.0,204,335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1976,613,7,138,0.7142857142857143,0.3695652173913043,0.8181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,417,335,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1150,171,12,9,0.275,0.1329113924050632,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2571428571428571,0.00021532714888198692,-0.4857142857142857,305.7808219178082,-1.0,253,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1150,171,12,9,0.485,0.1329113924050632,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,253,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1150,171,10,9,0.3684210526315789,0.1875,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.0346429740061516,-1.0,481.2633928571428,-1.0,253,3,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1269,252,31,14,0.6183574879227053,0.1381578947368421,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,DB_DUPLICATE_BRANCHES,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,22,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,open
1885,585,11,31,0.3611111111111111,0.2058823529411764,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4418604651162791,0.0228834259810278,-0.1162790697674418,442.1648351648352,-1.0,988,15,115,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1977,613,9,31,0.3454545454545454,0.2792792792792792,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4418604651162791,0.0228834259810278,-0.1162790697674418,442.1648351648352,-1.0,1080,15,122,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,613,9,31,0.5151515151515151,0.2792792792792792,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.05,0.0346429740061516,-0.9,481.2633928571428,-1.0,1080,15,122,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1228,213,4,31,0.895397489539749,0.0265878877400295,0.275,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.2432432432432432,3.80821433270299e-06,-0.4972972972972973,345.3376068376068,-0.6666666666666666,331,15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1228,213,4,31,0.9149232914923292,0.0265878877400295,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-0.6666666666666666,331,15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1977,613,5,31,0.1033274956217162,0.0608365019011406,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4418604651162791,0.0228834259810278,-0.1162790697674418,442.1648351648352,-1.0,1080,15,1019,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1977,613,5,31,0.1050788091068301,0.0608365019011406,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4418604651162791,0.0228834259810278,-0.1162790697674418,442.1648351648352,-1.0,1080,15,1019,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
1977,613,4,31,0.1598062953995157,0.1188405797101449,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,15,388,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,open
1975,613,0,11,0.8260869565217391,0.4358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,DMI_RANDOM_USED_ONLY_ONCE,1,-1.0,0.0,0.1859508090530732,-1.0,429.5872727272727,-1.0,1078,53,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1349,311,10,11,0.947242206235012,0.0744336569579288,0.1818181818181818,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2113821138211382,0.1859508090530732,-0.5745257452574526,429.5872727272727,-1.0,892,53,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1349,311,10,11,0.9808153477218226,0.0744336569579288,0.8181818181818182,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.3301508057104579,-0.6,459.622030237581,-1.0,892,53,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1349,311,10,11,0.645083932853717,0.0744336569579288,0.8723404255319149,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.3301508057104579,-0.6,459.622030237581,-1.0,892,53,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1349,311,10,11,0.8321342925659473,0.0744336569579288,0.9032258064516128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.3301508057104579,-0.6,459.622030237581,-1.0,892,53,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1349,311,10,11,0.9544364508393284,0.0744336569579288,0.3181818181818182,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.2508833922261484,3.80821433270299e-06,-0.4946996466431095,345.3376068376068,-1.0,892,53,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1975,613,1,11,0.8085106382978723,0.7727272727272727,0.4615384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.2508833922261484,3.80821433270299e-06,-0.4946996466431095,345.3376068376068,-1.0,1078,53,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,7,5,0.7860082304526749,0.1016042780748663,0.7619047619047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1078,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,7,5,0.4526748971193415,0.1016042780748663,0.6904761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,1078,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,7,5,0.588477366255144,0.1016042780748663,0.1428571428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.2508833922261484,3.80821433270299e-06,-0.4946996466431095,345.3376068376068,-1.0,1078,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,3,5,0.5714285714285714,0.2475247524752475,0.2162162162162162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,I18N,DM_DEFAULT_ENCODING,1,-0.3333333333333333,0.2571428571428571,0.00021532714888198692,-0.4857142857142857,305.7808219178082,-0.6,1078,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,3,5,0.9251700680272108,0.2475247524752475,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-0.3333333333333333,0.2631578947368421,0.3301508057104579,-0.4736842105263157,459.622030237581,-0.6,1078,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,613,3,5,0.4897959183673469,0.2475247524752475,0.0675675675675675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-0.3333333333333333,0.2432432432432432,3.80821433270299e-06,-0.4972972972972973,345.3376068376068,-0.6,1078,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
1975,613,7,2,0.3632075471698113,0.1309523809523809,0.1785714285714285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_CONVERT_CASE,3,-1.0,0.3157894736842105,0.00021532714888198692,-0.3684210526315789,305.7808219178082,-1.0,20,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1975,613,7,2,0.8216981132075472,0.1309523809523809,0.1270013568521031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,CORRECTNESS,NP_GUARANTEED_DEREF_ON_EXCEPTION_PATH,2,-1.0,0.0,0.12008951492583,-1.0,349.15441176470586,-1.0,1078,26,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1975,613,7,2,0.4669811320754717,0.1309523809523809,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2631578947368421,0.3301508057104579,-0.4736842105263157,459.622030237581,-1.0,1078,26,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1918,595,18,9,0.2747967479674796,0.4056847545219638,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2631578947368421,0.3301508057104579,-0.4736842105263157,459.622030237581,0.3333333333333333,1021,0,611,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,open
1918,595,18,9,0.5414634146341464,0.4056847545219638,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,EQ_UNUSUAL,2,1.0,1.0,0.3301508057104579,1.0,459.622030237581,0.3333333333333333,1021,0,611,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,close
1918,595,18,9,0.4699186991869918,0.4056847545219638,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.05,0.0346429740061516,-0.9,481.2633928571428,0.3333333333333333,1021,0,611,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,close
1657,444,33,2,0.1038961038961039,0.1557971014492753,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MALICIOUS_CODE,MS_MUTABLE_ARRAY,2,0.0,0.1046511627906976,0.0228834259810278,-0.7906976744186046,442.1648351648352,1.0,760,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,close
1648,441,15,2,0.8207739307535642,0.0539906103286385,0.1363636363636363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.4908350305498982,0.0539906103286385,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,1.0,0.2571428571428571,0.00021532714888198692,-0.4857142857142857,305.7808219178082,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.7841140529531568,0.0539906103286385,0.6086956521739131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,1.0,0.375,0.0349392361111111,-0.25,418.26666666666665,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.8431771894093686,0.0539906103286385,0.5909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,1.0,0.375,0.0349392361111111,-0.25,418.26666666666665,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.7881873727087576,0.0539906103286385,0.6521739130434783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,1.0,0.3684210526315789,0.3301508057104579,-0.2631578947368421,459.622030237581,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.8472505091649695,0.0539906103286385,0.6363636363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,1.0,0.3684210526315789,0.3301508057104579,-0.2631578947368421,459.622030237581,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1648,441,15,2,0.6537678207739308,0.0539906103286385,0.3870967741935484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,UC_USELESS_OBJECT,2,1.0,0.4,0.3301508057104579,-0.2,459.622030237581,1.0,751,0,406,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
